lead_id,fecha_registro,canal,empresa_id,punto_venta_id,nombre_cliente,telefono,email,ciudad,modelo_interes_texto,estado_gestion,fecha_primer_contacto,campania,nombre_normalizado,telefono_normalizado,email_normalizado,ciudad_normalizada,canal_normalizado,estado_normalizado,fecha_registro_normalizada,fecha_primer_contacto_normalizada,modelo_texto_normalizado,source_row_number,motorcycle_sku,model_match_confidence,model_match_method,customer_key,customer_id,is_duplicate,duplicate_group_id,duplicate_confidence,duplicate_reason,precio_lista,initial_payment,payment_method,intent,main_objection,requested_appointment,requested_quote
LD-00053,2026-08-09 17:55:00,Formulario Web,EMP-01,PV-002,Juan Carlos Jiménez Mosquera, 3151024673 ,juan.jimenez23@yahoo.es,Itagui,bajaj discover 125,Sin gestión,,,juan carlos jimenez mosquera,573151024673,juan.jimenez23@yahoo.es,itagui,formulario web,sin gestion,2026-08-09 17:55:00,,bajaj discover 125,53,SKU-012,100.0,fuzzy,phone:573151024673,808445a6-a7c9-5047-b842-98bc165e0b24,True,808445a6-a7c9-5047-b842-98bc165e0b24,1.0,same_phone_or_email,6990000.0,4990000.0,credito,,cuota,False,True
LD-00054,2026-08-31 07:03:00,Meta Ads,EMP-01,PV-004,Camilo Agudelo Correa,573515501551,camilo.agudelo23@outlook.com,Rio Negro,Bajaj Boxer,Cotización enviada,09/04/2026 07:03,,camilo agudelo correa,573515501551,camilo.agudelo23@outlook.com,rio negro,meta ads,cotizacion enviada,2026-08-31 07:03:00,2026-04-09 07:03:00,bajaj boxer,54,,62.5,unmatched,phone:573515501551,62252888-f35a-5004-bde5-cb8e048ddb89,False,,1.0,,,,,,,False,False
LD-00055,18-08-2026,WhatsApp,EMP-01,PV-003,Alexander Castaño Quintero,(301) 046-1565,,BELLO,suzuki best 125,contactado,2026-08-19T19:07:00,Feria de Motos 2026,alexander castano quintero,573010461565,,bello,whatsapp,contactado,2026-08-18 00:00:00,2026-08-19 19:07:00,suzuki best 125,55,SKU-016,100.0,fuzzy,phone:573010461565,b5f674c7-e052-55d4-849b-5a73dfdf494b,False,,1.0,,6590000.0,,credito,,soat,False,False
LD-00056,19/08/2026 06:16,Formulario Web,EMP-02,PV-009,  Natalia Giraldo Correa  ,(312) 110-1236,natalia.giraldo71@yahoo.es,SANTA MARTA,Suzuki Best 125,En proceso,20/08/2026 00:16,Feria de Motos 2026,natalia giraldo correa,573121101236,natalia.giraldo71@yahoo.es,santa marta,formulario web,en proceso,2026-08-19 06:16:00,2026-08-20 00:16:00,suzuki best 125,56,SKU-016,100.0,fuzzy,phone:573121101236,8d2c118b-8315-5677-8eb4-10276ac224d1,False,,1.0,,6590000.0,,,,,False,False
LD-00057,2026-08-20 11:25:00,WhatsApp,EMP-02,PV-007,Estefanía Betancur Herrera,3046886479,,Soledad,bajaj boxer ct 100,sin gestion,,Retoma tu moto,estefania betancur herrera,573046886479,,soledad,whatsapp,sin gestion,2026-08-20 11:25:00,,bajaj boxer ct 100,57,SKU-007,100.0,fuzzy,phone:573046886479,df02aacc-8cd7-5dcd-9b9b-a672b9f29d18,False,,1.0,,5790000.0,,,,,False,False
LD-00058,05-08-2026,Formulario Web,EMP-03,PV-013,Erika Pérez Pérez,+57 351 0777593,erika.perez17@gmail.com,BOGOTA,V-Strom 250,En proceso,08/05/2026 06:00,,erika perez perez,573510777593,erika.perez17@gmail.com,bogota,formulario web,en proceso,2026-08-05 00:00:00,2026-05-08 06:00:00,v-strom 250,58,SKU-015,100.0,exact,phone:573510777593,f14e82ba-b6e1-50bc-83b0-223522409507,False,,1.0,,21900000.0,11490000.0,credito,,soat,False,False
LD-00059,08/07/2026 00:04,Formulario Web,EMP-03,PV-012,Freddy Quintero Valencia,+57 316 0567437,,BOGOTA,Bajaj Pulsar RS 200,Cotización enviada,07/08/2026 18:04,,freddy quintero valencia,573160567437,,bogota,formulario web,cotizacion enviada,2026-07-08 00:04:00,2026-08-07 18:04:00,bajaj pulsar rs 200,59,SKU-010,100.0,fuzzy,phone:573160567437,e4aa5434-ddbe-5e7d-a7a7-730fbb97a931,False,,1.0,,15490000.0,6990000.0,credito,,cuota,False,True
LD-00060,2026-08-17 18:23:00,WHATSAPP,EMP-02,PV-008,Estefanía Mosquera Osorio,(350) 452-3086,,CARTAGENA,AKT Dynamic R3 125,Contactado,08/18/2026 00:23,Agosto Cero Cuotas,estefania mosquera osorio,573504523086,,cartagena,whatsapp,contactado,2026-08-17 18:23:00,2026-08-18 00:23:00,akt dynamic r3 125,60,SKU-018,100.0,fuzzy,phone:573504523086,285572b4-6649-5f4e-b74d-0c6f3ac3af2e,True,285572b4-6649-5f4e-b74d-0c6f3ac3af2e,1.0,same_phone_or_email,5590000.0,,,,,False,False
LD-00061,2026-09-04 11:12:00,WhatsApp,EMP-01,PV-004,Camilo Vargas Correa,573149634001,camilo.vargas69@gmail.com,RIONEGRO,AKT NKD 125 2026,Cotización enviada,09/05/2026 17:12,,camilo vargas correa,573149634001,camilo.vargas69@gmail.com,rionegro,whatsapp,cotizacion enviada,2026-09-04 11:12:00,2026-05-09 17:12:00,akt nkd 125 2026,61,SKU-017,100.0,fuzzy,phone:573149634001,f8b6cf00-259c-5d4d-91ea-3efc55217e5b,True,f8b6cf00-259c-5d4d-91ea-3efc55217e5b,1.0,same_phone_or_email,5290000.0,,,,,False,False
LD-00062,2026-09-02T04:00:00,Meta Ads,EMP-02,PV-006,Mónica Cardona Torres,3006279003,monica.cardona68@yahoo.es,barranquilla,Honda Navi,Cotización enviada,,Feria de Motos 2026,monica cardona torres,573006279003,monica.cardona68@yahoo.es,barranquilla,meta ads,cotizacion enviada,2026-09-02 04:00:00,,honda navi,62,SKU-004,100.0,fuzzy,phone:573006279003,272248cd-e4ec-5a8d-99c4-6e439600f687,False,,1.0,,7290000.0,,,,,False,False
LD-00063,09/09/2026 09:51,Meta Ads,EMP-01,PV-001,Wilmar Salazar Herrera,+57 312 1972329,,MEDELLIN,BAJAJ DOMINAR 400,sin gestion,,Feria de Motos 2026,wilmar salazar herrera,573121972329,,medellin,meta ads,sin gestion,2026-09-09 09:51:00,,bajaj dominar 400,63,SKU-011,100.0,fuzzy,phone:573121972329,3727b49a-3aad-5c36-b5a3-e71aa85a367e,True,3727b49a-3aad-5c36-b5a3-e71aa85a367e,1.0,same_phone_or_email,24900000.0,15490000.0,credito,,cuota,False,True
LD-00064,21/08/2026 23:15,WhatsApp,EMP-03,PV-012,Katherine Escobar Muñoz,3230031702,,BOGOTA,Bajaj Discover 125,Contactado,2026-08-22 01:15:00,Agosto Cero Cuotas,katherine escobar munoz,573230031702,,bogota,whatsapp,contactado,2026-08-21 23:15:00,2026-08-22 01:15:00,bajaj discover 125,64,SKU-012,100.0,fuzzy,phone:573230031702,ba388b5f-9570-588d-9541-287ac3c1f8f5,True,ba388b5f-9570-588d-9541-287ac3c1f8f5,1.0,same_phone_or_email,6990000.0,,,,,False,False
LD-00065,22-08-2026,Meta Ads,EMP-01,PV-003,Sebastián Castaño Valencia,(351) 816-0136,sebastian.castano29@gmail.com,BELLO,,Contactado,23-08-2026,Remate Modelos 2025,sebastian castano valencia,573518160136,sebastian.castano29@gmail.com,bello,meta ads,contactado,2026-08-22 00:00:00,2026-08-23 00:00:00,,65,,0.0,none,phone:573518160136,245b50d6-500d-51eb-9897-bc76eb2f64b4,False,,1.0,,,,,,,False,False
LD-00066,2026-08-30T01:45:00,WhatsApp,EMP-03,PV-011,Katherine Bedoya Hernández,3136468707,,Bogotá D.C.,,Sin gestión,,Agosto Cero Cuotas,katherine bedoya hernandez,573136468707,,bogota,whatsapp,sin gestion,2026-08-30 01:45:00,,,66,,0.0,none,phone:573136468707,362c2fb3-86da-5e99-a022-558e83b7f348,False,,1.0,,,,,,,False,False
LD-00067,16-08-2026,WhatsApp,EMP-02,PV-009,PAULA ANDREA RESTREPO HERRERA,3042964858,,Santa Marta,hero dash 110,Sin gestión,,Retoma tu moto,paula andrea restrepo herrera,573042964858,,santa marta,whatsapp,sin gestion,2026-08-16 00:00:00,,hero dash 110,67,SKU-024,100.0,fuzzy,phone:573042964858,987d5581-ea33-5b5e-b1b3-ab3a3c921b13,False,,1.0,,6290000.0,,,,,False,False
LD-00068,2026-08-19 15:45:00,WhatsApp,EMP-03,PV-014,Camilo Restrepo Correa,3015293564,camilo.restrepo17@gmail.com,Bogota,Bajaj Boxer CT 100,sin gestion,,Agosto Cero Cuotas,camilo restrepo correa,573015293564,camilo.restrepo17@gmail.com,bogota,whatsapp,sin gestion,2026-08-19 15:45:00,,bajaj boxer ct 100,68,SKU-007,100.0,fuzzy,phone:573015293564,cd31910f-d9e6-535f-9bc2-18f9edf386d5,False,,1.0,,5790000.0,5590000.0,credito,media,cuota,False,True
LD-00069,04/09/2026 15:12,WhatsApp,EMP-01,PV-004,Sandra Milena Cardona Hernández,3118685348,sandra.cardona91@outlook.com,Rio Negro,AKT Dynamic R3 125,Descartado,2026-09-07T15:12:00,Remate Modelos 2025,sandra milena cardona hernandez,573118685348,sandra.cardona91@outlook.com,rio negro,whatsapp,descartado,2026-09-04 15:12:00,2026-09-07 15:12:00,akt dynamic r3 125,69,SKU-018,100.0,fuzzy,phone:573118685348,9524bbcd-c4d4-5426-930b-83b994060393,False,,1.0,,5590000.0,,,,,False,False
LD-00070,19/08/2026 17:54,Meta Ads,EMP-01,PV-003,Angie Paola Hernández Quintero,+57 350 7959623,,bello,Hero,SIN GESTION,,Feria de Motos 2026,angie paola hernandez quintero,573507959623,,bello,meta ads,sin gestion,2026-08-19 17:54:00,,hero,70,,28.57142857142857,unmatched,phone:573507959623,94d46595-545d-5308-9c93-5b38a6c66b82,False,,1.0,,,,,,,False,False
LD-00071,05/08/2026 16:30,Formulario Web,EMP-02,PV-010,  Jorge Iván Giraldo Osorio  ,573117801877,jorge.giraldo40@outlook.com,MONTERIA,Evo RS 150,Contactado,2026-08-05T22:30:00,Agosto Cero Cuotas,jorge ivan giraldo osorio,573117801877,jorge.giraldo40@outlook.com,monteria,formulario web,contactado,2026-08-05 16:30:00,2026-08-05 22:30:00,evo rs 150,71,SKU-020,100.0,exact,phone:573117801877,86e3fb1b-eb5e-5093-8968-d9040a46e5d0,False,,1.0,,7190000.0,,credito,media,precio,False,True
LD-00072,2026-09-04 18:02:00,Meta Ads,EMP-02,PV-010,Alexander Rodríguez Ospina,3130651448,alexander.rodriguez30@hotmail.com,MONTERIA,Hnda CB 190R,Contactado,04/09/2026 22:02,Prima Extra,alexander rodriguez ospina,573130651448,alexander.rodriguez30@hotmail.com,monteria,meta ads,contactado,2026-09-04 18:02:00,2026-09-04 22:02:00,hnda cb 190r,72,SKU-003,100.0,fuzzy,phone:573130651448,701599c5-a13b-5d88-8729-ad11da0f51a9,True,701599c5-a13b-5d88-8729-ad11da0f51a9,1.0,same_phone_or_email,13990000.0,,credito,,cuota,False,False
LD-00073,09/05/2026 15:44,WhatsApp,EMP-02,PV-009,Mónica Jiménez Cardona,304 493 6340,,Sta Marta,Bajai Dominar 400,No contesta,06-09-2026,,monica jimenez cardona,573044936340,,santa marta,whatsapp,no contesta,2026-05-09 15:44:00,2026-09-06 00:00:00,bajai dominar 400,73,SKU-011,100.0,fuzzy,phone:573044936340,6f24e075-91df-560b-857a-8207ce170aaf,True,6f24e075-91df-560b-857a-8207ce170aaf,1.0,same_phone_or_email,24900000.0,,,,,False,False
LD-00074,2026-09-03 06:04:00,META ADS,EMP-01,PV-002,Óscar David Quintero Jiménez,(302) 015-7534,,ITAGUI,Hnda CB 190R,No contesta,07-09-2026,Feria de Motos 2026,oscar david quintero jimenez,573020157534,,itagui,meta ads,no contesta,2026-09-03 06:04:00,2026-09-07 00:00:00,hnda cb 190r,74,SKU-003,100.0,fuzzy,phone:573020157534,264718ba-551b-5646-87fe-8df381a2cf9f,False,,1.0,,13990000.0,,,,,False,False
LD-00075,20-08-2026,Meta Ads,EMP-01,PV-002,Yesenia Correa Jiménez,573216422224,,Itagüí,AKT DYNAMIC R3 125,Cotización enviada,21/08/2026 10:37,,yesenia correa jimenez,573216422224,,itagui,meta ads,cotizacion enviada,2026-08-20 00:00:00,2026-08-21 10:37:00,akt dynamic r3 125,75,SKU-018,100.0,fuzzy,phone:573216422224,4abe33f6-ea60-5b9f-a894-1d1097b2be89,False,,1.0,,5590000.0,7490000.0,credito,,cuota,False,True
LD-00076,2026-08-21 21:33:00,Meta Ads,EMP-02,PV-009,  Freddy Arias Herrera  ,+57 322 1743999,freddy.arias63@gmail.com,SANTA MARTA,bajaj pulsar rs 200,Contactado,2026-08-21 22:33:00,,freddy arias herrera,573221743999,freddy.arias63@gmail.com,santa marta,meta ads,contactado,2026-08-21 21:33:00,2026-08-21 22:33:00,bajaj pulsar rs 200,76,SKU-010,100.0,fuzzy,phone:573221743999,4730b3df-18a4-5d10-a8cc-ba523fea8896,False,,1.0,,15490000.0,,,,,False,False
LD-00077,05/08/2026 14:24,WhatsApp,EMP-01,PV-004,Liliana Herrera Franco,3006710880,,Rionegro,,contactado,08/06/2026 14:24,Remate Modelos 2025,liliana herrera franco,573006710880,,rionegro,whatsapp,contactado,2026-08-05 14:24:00,2026-06-08 14:24:00,,77,,0.0,none,phone:573006710880,87e52220-c997-56d3-b40f-80843802a932,False,,1.0,,,,,,,False,False
LD-00078,09-09-2026,Meta Ads,EMP-01,PV-002,LUZ MARINA GIRALDO MUÑOZ,573029634101,luz.giraldo81@outlook.com,Itagüí,Bajaj Dominar 400 2026,No contesta,2026-09-09T23:43:00,Feria de Motos 2026,luz marina giraldo munoz,573029634101,luz.giraldo81@outlook.com,itagui,meta ads,no contesta,2026-09-09 00:00:00,2026-09-09 23:43:00,bajaj dominar 400 2026,78,SKU-011,100.0,fuzzy,phone:573029634101,5c43d51d-61e0-5361-ad40-2980b114b754,False,,1.0,,24900000.0,,,,,False,False
LD-00079,26/08/2026 06:11,formulario web,EMP-01,PV-003,  Brayan Londoño Marín  ,(310) 888-7605,,BELLO,AKT Evo,Contactado,27-08-2026,Feria de Motos 2026,brayan londono marin,573108887605,,bello,formulario web,contactado,2026-08-26 06:11:00,2026-08-27 00:00:00,akt evo,79,,60.0,unmatched,phone:573108887605,d16a09e8-d8b7-5d6e-84b8-9a230648ed7a,False,,1.0,,,,credito,,soat,True,False
LD-00080,21/08/2026 06:48,Meta Ads,EMP-02,PV-006,Yuliana Salazar Salazar,(314) 929-9189,,,AKT TTR 200 2026,No contesta,2026-08-25T06:48:00,Retoma tu moto,yuliana salazar salazar,573149299189,,,meta ads,no contesta,2026-08-21 06:48:00,2026-08-25 06:48:00,akt ttr 200 2026,80,SKU-019,100.0,fuzzy,phone:573149299189,af0944b3-bae6-55c1-b5be-d752e9911454,False,,1.0,,9890000.0,,,,,False,False
LD-00081,24-08-2026,WhatsApp,EMP-01,PV-005,CAMILO ZAPATA HERRERA,3151882416,,MEDELLIN,AKT Evo,No contesta,2026-08-24 18:23:00,Remate Modelos 2025,camilo zapata herrera,573151882416,,medellin,whatsapp,no contesta,2026-08-24 00:00:00,2026-08-24 18:23:00,akt evo,81,,60.0,unmatched,phone:573151882416,b9e0b148-bef2-52ef-b552-3680a366ee78,False,,1.0,,,,credito,,soat,False,False
LD-00082,09/07/2026 15:09,WhatsApp,EMP-02,PV-010,  Adriana Escobar Cardona  ,316-068-9950,,Monteria,Suzuki  V-Strom 250,No contesta,09/08/2026 03:09,Agosto Cero Cuotas,adriana escobar cardona,573160689950,,monteria,whatsapp,no contesta,2026-07-09 15:09:00,2026-08-09 03:09:00,suzuki v-strom 250,82,SKU-015,100.0,fuzzy,phone:573160689950,ba58e434-3631-5b60-8220-4053ac33efa0,False,,1.0,,21900000.0,,credito,media,precio,False,True
LD-00083,2026-09-02T02:17:00,WhatsApp,EMP-03,PV-015,Mónica Marín Pérez,+57 305 3996446,,SOACHA,Bajaj Boxer CT 100 2026,sin gestion,,Remate Modelos 2025,monica marin perez,573053996446,,soacha,whatsapp,sin gestion,2026-09-02 02:17:00,,bajaj boxer ct 100 2026,83,SKU-007,100.0,fuzzy,phone:573053996446,ca0bc1fc-6f19-57ea-a9a8-267fbf30680a,True,ca0bc1fc-6f19-57ea-a9a8-267fbf30680a,1.0,same_phone_or_email,5790000.0,14990000.0,credito,,cuota,False,True
LD-00084,04-08-2026,meta ads,EMP-03,PV-014,NATALIA LONDOÑO HERRERA,573049256632,natalia.londono79@gmail.com,Bogotá,Bajai Pulsar RS 200,Sin gestión,,Retoma tu moto,natalia londono herrera,573049256632,natalia.londono79@gmail.com,bogota,meta ads,sin gestion,2026-08-04 00:00:00,,bajai pulsar rs 200,84,SKU-010,100.0,fuzzy,phone:573049256632,369210af-8137-5c8e-a1d7-0118bef51403,False,,1.0,,15490000.0,,credito,,soat,False,False
LD-00085,02/08/2026 05:19,WhatsApp,EMP-03,PV-015,Juan Carlos Arias Osorio,573012127835,juan.arias98@hotmail.com,Soacha,AKT Dynamic R3 125,sin gestion,,,juan carlos arias osorio,573012127835,juan.arias98@hotmail.com,soacha,whatsapp,sin gestion,2026-08-02 05:19:00,,akt dynamic r3 125,85,SKU-018,100.0,fuzzy,phone:573012127835,d812f869-ba10-5132-96b2-2b1d868bf807,False,,1.0,,5590000.0,,,,,False,False
LD-00086,2026-08-30 02:24:00,WhatsApp,EMP-02,PV-006,CRISTIAN MUÑOZ FRANCO,310-612-5015,,barranquilla,Bajaj  Pulsar NS 160,Descartado,02-09-2026,Remate Modelos 2025,cristian munoz franco,573106125015,,barranquilla,whatsapp,descartado,2026-08-30 02:24:00,2026-09-02 00:00:00,bajaj pulsar ns 160,86,SKU-009,100.0,fuzzy,phone:573106125015,5d9bd037-9615-50bb-9573-d902bed0ec05,False,,1.0,,11290000.0,,,,,False,False
LD-00087,2026-08-02 17:39:00,Meta Ads,EMP-03,PV-011,VANESSA TORRES CARDONA,304 323 8696,,Bogota,Bajaj,no contesta,03-08-2026,Prima Extra,vanessa torres cardona,573043238696,,bogota,meta ads,no contesta,2026-08-02 17:39:00,2026-08-03 00:00:00,bajaj,87,,22.22222222222223,unmatched,phone:573043238696,b819616b-41f1-5e00-9629-8b3ae56f076a,False,,1.0,,,22900000.0,credito,media,soat,False,False
LD-00088,2026-09-03T01:33:00,WhatsApp,EMP-02,PV-010,Camilo Marín Valencia,315 648 4992,camilo.marin61@yahoo.es,Montería,Honda Dio 110,Descartado,,Prima Extra,camilo marin valencia,573156484992,camilo.marin61@yahoo.es,monteria,whatsapp,descartado,2026-09-03 01:33:00,,honda dio 110,88,SKU-005,100.0,fuzzy,phone:573156484992,d6a6234a-620d-5bb1-b688-6f93a01737ea,True,d6a6234a-620d-5bb1-b688-6f93a01737ea,1.0,same_phone_or_email,6890000.0,,,,,False,False
LD-00089,2026-09-08 22:08:00,Formulario Web,EMP-01,PV-002,Leidy Johana Castaño Restrepo,+57 320 2440100,leidy.castano7@yahoo.es,Itagui,hero hunk 160r,En proceso,2026-09-12T22:08:00,Agosto Cero Cuotas,leidy johana castano restrepo,573202440100,leidy.castano7@yahoo.es,itagui,formulario web,en proceso,2026-09-08 22:08:00,2026-09-12 22:08:00,hero hunk 160r,89,SKU-022,100.0,fuzzy,phone:573202440100,e58b5da8-5f83-528b-b978-866defa72dfa,False,,1.0,,10490000.0,7190000.0,credito,,cuota,False,True
LD-00090,06/08/2026 01:31,WhatsApp,EMP-01,PV-004,CARLOS MARIO OSORIO TORRES,+57 301 5238259,,Rio Negro,bajaj pulsar ns 160,No contesta,08/10/2026 01:31,Remate Modelos 2025,carlos mario osorio torres,573015238259,,rio negro,whatsapp,no contesta,2026-08-06 01:31:00,2026-10-08 01:31:00,bajaj pulsar ns 160,90,SKU-009,100.0,fuzzy,phone:573015238259,099e0ac6-5b53-5dc5-bbf6-bdac509c3e85,False,,1.0,,11290000.0,,,,,False,False
LD-00091,2026-08-06 08:37:00,Meta Ads,EMP-01,PV-004,  Natalia Zapata Marín  ,3142060957,natalia.zapata22@outlook.com,Rio Negro,AKT,En proceso,2026-08-06T20:37:00,Feria de Motos 2026,natalia zapata marin,573142060957,natalia.zapata22@outlook.com,rio negro,meta ads,en proceso,2026-08-06 08:37:00,2026-08-06 20:37:00,akt,91,,28.57142857142857,unmatched,phone:573142060957,3d162378-4ca6-5c6d-9092-127c9cc12552,True,3d162378-4ca6-5c6d-9092-127c9cc12552,1.0,same_phone_or_email,,7490000.0,credito,,soat,True,False
LD-00092,17-08-2026,WhatsApp,EMP-03,PV-012,  Marcela Bedoya Giraldo  ,313 048 7909,marcela.bedoya94@hotmail.com,Bogota,hero eco deluxe 100,no contesta,,,marcela bedoya giraldo,573130487909,marcela.bedoya94@hotmail.com,bogota,whatsapp,no contesta,2026-08-17 00:00:00,,hero eco deluxe 100,92,SKU-021,100.0,fuzzy,phone:573130487909,3a5e33ff-4a4f-5925-bbb0-580a61935c18,False,,1.0,,4990000.0,9890000.0,credito,media,cuota,False,True
LD-00093,2026-08-31 06:54:00,WHATSAPP,EMP-02,PV-009,Vanessa Marín Pérez,+57 305 4818688,vanessa.marin45@hotmail.com,Sta Marta,Bajaj Discover 125 2026,Descartado,31-08-2026,Agosto Cero Cuotas,vanessa marin perez,573054818688,vanessa.marin45@hotmail.com,santa marta,whatsapp,descartado,2026-08-31 06:54:00,2026-08-31 00:00:00,bajaj discover 125 2026,93,SKU-012,100.0,fuzzy,phone:573054818688,fb9f1f05-1558-57d1-a420-f72cb5d4519f,True,fb9f1f05-1558-57d1-a420-f72cb5d4519f,1.0,same_phone_or_email,6990000.0,,credito,media,soat,False,False
LD-00094,08/19/2026 19:00,WhatsApp,EMP-03,PV-011,  Natalia Agudelo Bedoya  , 3505619932 ,natalia.agudelo56@yahoo.es,Bogotá,Hero,Contactado,21-08-2026,Agosto Cero Cuotas,natalia agudelo bedoya,573505619932,natalia.agudelo56@yahoo.es,bogota,whatsapp,contactado,2026-08-19 19:00:00,2026-08-21 00:00:00,hero,94,,28.57142857142857,unmatched,phone:573505619932,bcff5267-db99-567d-a7fb-4615f0617168,False,,1.0,,,,,,,False,False
LD-00095,05/08/2026 09:20,Meta Ads,EMP-01,PV-004,Jorge Iván Giraldo Rodríguez,304 685 1337,,Rionegro,honda dio 110,Contactado,09-08-2026,,jorge ivan giraldo rodriguez,573046851337,,rionegro,meta ads,contactado,2026-08-05 09:20:00,2026-08-09 00:00:00,honda dio 110,95,SKU-005,100.0,fuzzy,phone:573046851337,e99de4c9-b038-56e3-a94f-96e9595804a4,False,,1.0,,6890000.0,22900000.0,credito,,soat,False,False
LD-00096,2026-08-10 06:33:00,FORMULARIO WEB,EMP-03,PV-014,Yesenia Cardona Ospina,3154712634,yesenia.cardona85@outlook.com,Bogota,Hero Eco Deluxe 100,Sin gestión,,,yesenia cardona ospina,573154712634,yesenia.cardona85@outlook.com,bogota,formulario web,sin gestion,2026-08-10 06:33:00,,hero eco deluxe 100,96,SKU-021,100.0,fuzzy,phone:573154712634,ff59ad72-bce0-5270-9b23-c4bd9ec7edc2,True,ff59ad72-bce0-5270-9b23-c4bd9ec7edc2,1.0,same_phone_or_email,4990000.0,,credito,,soat,False,False
LD-00097,05/08/2026 13:28,WhatsApp,EMP-02,PV-008,Óscar David Gómez Londoño,3166992931,,Cartagena de Indias,AKT Evo RS 150,Cotización enviada,05/08/2026 17:28,,oscar david gomez londono,573166992931,,cartagena de indias,whatsapp,cotizacion enviada,2026-08-05 13:28:00,2026-08-05 17:28:00,akt evo rs 150,97,SKU-020,100.0,fuzzy,phone:573166992931,2a9fa415-0ede-55bf-bbfe-decb9193930e,False,,1.0,,7190000.0,,credito,,soat,False,False
LD-00098,08/05/2026 10:25,WhatsApp,EMP-03,PV-012,  Kevin Herrera Castaño  ,3000913529,,bogotá,Honda Dio,En proceso,05-08-2026,Feria de Motos 2026,kevin herrera castano,573000913529,,bogota,whatsapp,en proceso,2026-05-08 10:25:00,2026-08-05 00:00:00,honda dio,98,,60.0,unmatched,phone:573000913529,d9d1380d-57f2-57ab-a495-813a2702abc7,False,,1.0,,,,,,,False,False
LD-00099,2026-08-07 03:44:00,Meta Ads,EMP-01,PV-003,DIANA CAROLINA CASTAÑO FRANCO,3158687596,diana.castano70@yahoo.es,bello,Bajaj,Descartado,2026-08-07T07:44:00,,diana carolina castano franco,573158687596,diana.castano70@yahoo.es,bello,meta ads,descartado,2026-08-07 03:44:00,2026-08-07 07:44:00,bajaj,99,,22.22222222222223,unmatched,phone:573158687596,37022c1f-95af-5a6b-b265-5a0d03cd91e4,False,,1.0,,,,,,,False,False
LD-00100,2026-08-21T18:20:00,Meta Ads,EMP-02,PV-007,  Édinson Zapata Zapata  ,315 944 6851,edinson.zapata75@outlook.com,SOLEDAD,Honda XRE 300 2026,Cotización enviada,08/21/2026 22:20,Remate Modelos 2025,edinson zapata zapata,573159446851,edinson.zapata75@outlook.com,soledad,meta ads,cotizacion enviada,2026-08-21 18:20:00,2026-08-21 22:20:00,honda xre 300 2026,100,SKU-006,100.0,fuzzy,phone:573159446851,600775ea-7d32-5e32-ac20-0e393941bd89,False,,1.0,,22900000.0,,credito,,soat,False,False
LD-00101,08/11/2026 09:53,WhatsApp,EMP-01,PV-002,Andrés Felipe Pérez Franco,310 764 4005,,ITAGUI,AKT NKD 125,Sin gestión,,Agosto Cero Cuotas,andres felipe perez franco,573107644005,,itagui,whatsapp,sin gestion,2026-11-08 09:53:00,,akt nkd 125,101,SKU-017,100.0,fuzzy,phone:573107644005,5b37da79-c2f3-566e-aa68-88f3575b79a3,False,,1.0,,5290000.0,,,,,False,False
LD-00102,28-08-2026,whatsapp,EMP-02,PV-008,  Édinson Jiménez Zapata  ,+57 304 8073934,,Cartagena de Indias,suzuki gixxer 150,En proceso,08/29/2026 19:00,Agosto Cero Cuotas,edinson jimenez zapata,573048073934,,cartagena de indias,whatsapp,en proceso,2026-08-28 00:00:00,2026-08-29 19:00:00,suzuki gixxer 150,102,SKU-014,100.0,fuzzy,phone:573048073934,f3386b0b-bfc8-58c6-8b3b-5bd7d2691212,False,,1.0,,11990000.0,,,,,False,False
LD-00103,16/08/2026 02:59,WhatsApp,EMP-03,PV-012,Luisa Pérez Herrera,573236256868,luisa.perez70@yahoo.es,bogotá,Bajaj  Pulsar RS 200,Cotización enviada,2026-08-16 04:59:00,Remate Modelos 2025,luisa perez herrera,573236256868,luisa.perez70@yahoo.es,bogota,whatsapp,cotizacion enviada,2026-08-16 02:59:00,2026-08-16 04:59:00,bajaj pulsar rs 200,103,SKU-010,100.0,fuzzy,phone:573236256868,edfc8ae8-2784-5386-99a1-8d9da060fd1a,False,,1.0,,15490000.0,,,,,False,False
LD-00104,2026-08-07T01:17:00,whatsapp,EMP-02,PV-009,  Liliana Correa Osorio  ,+57 322 7857752,liliana.correa60@hotmail.com,Santa Marta,Bajaj Pulsar NS 125,Contactado,08/08/2026 01:17,Remate Modelos 2025,liliana correa osorio,573227857752,liliana.correa60@hotmail.com,santa marta,whatsapp,contactado,2026-08-07 01:17:00,2026-08-08 01:17:00,bajaj pulsar ns 125,104,SKU-008,100.0,fuzzy,phone:573227857752,63c2012d-865b-5a03-a420-21d930c57a2f,False,,1.0,,8990000.0,,credito,,cuota,False,False
